# System start time: 2018-01-12--15-25-20
# Scenario: follow_time-contrained-earth
timestamp, distance to target, target movement angle relative to follower position
184823.0, 31.485327113740535, 57.37470939637208
184824.0, 29.353811126528697, 59.841352108190094
184825.0, 27.131678536405776, 62.59475034098098
184826.0, 24.977889058910407, 65.68352741927178
184827.0, 22.901748810285024, 69.12531086929417
184828.0, 20.915141497478295, 72.99202799500334
184829.0, 19.031613530144746, 77.34459233794608
184830.0, 17.2665132636677, 82.24438477423475
