# System start time: 2018-01-12--15-25-20
# Scenario: follow_time-contrained-earth
timestamp, distance to target, target movement angle relative to follower position
184823.0, 106.04785482626714, 74.93723692186566
184824.0, 104.31809582518481, 75.73281760479472
184825.0, 102.45878728952225, 76.54693632369751
184826.0, 100.62048155427553, 77.3800620941568
184827.0, 98.8036482366781, 78.23016751964215
184828.0, 97.00884197045077, 79.0988070935443
184829.0, 95.23661095857275, 79.98633037402195
184830.0, 93.48751101480008, 80.89307497471701
