# System start time: 2018-01-12--15-25-20
# Scenario: follow_time-contrained-earth
timestamp, distance to target, target movement angle relative to follower position
184823.0, 46.160223928125895, 354.6962462007693
184824.0, 44.66686119178572, 354.5183898161748
184825.0, 43.173958634755095, 354.3282313807179
184826.0, 41.68156570359077, 354.12445346091937
184827.0, 40.18973917118577, 353.9055442935282
184828.0, 38.69854454150714, 353.6697607387814
184829.0, 37.20805778930287, 353.4150824623912
184830.0, 35.71836753144256, 353.1391548389722
