# System start time: 2018-01-12--15-25-20
# Scenario: follow_time-contrained-earth
timestamp, distance to target, target movement angle relative to follower position
184823.0, 59.330084757753, null
184824.0, 58.779108361357515, 233.17806213355453
184825.0, 58.23565679493986, 229.5588420851852
184826.0, 57.762400187396786, 225.7007260188879
184827.0, 57.369806804986986, 221.59260630837315
184828.0, 57.051316942127144, 217.21007993178998
184829.0, 56.80471913688081, 212.50030216971388
184830.0, 56.626157675185354, 207.4188532203533
