# System start time: 2018-01-12--15-25-20
# Scenario: follow_time-contrained-earth
timestamp, latitude, longitude, altitude, movement angle
184823.0, -7.560553337727122E-4, 3.566626538242006E-4, -8.028438314795494E-4, null
184824.0, -7.47732130177557E-4, 3.655350282152013E-4, -8.095018565654755E-4, 47.02120919962471
184825.0, -7.383188682253376E-4, 3.7523737599254797E-4, -8.164867758750916E-4, 45.95162132825898
184826.0, -7.287321158653337E-4, 3.847703276223551E-4, -8.230311796069145E-4, 44.8008914920869
184827.0, -7.189432646437813E-4, 3.940987449017341E-4, -8.291229605674744E-4, 43.70255202840103
184828.0, -7.089870868003432E-4, 4.0325081393234623E-4, -8.347677066922188E-4, 42.67967709680885
184829.0, -6.988797481472258E-4, 4.122379621646813E-4, -8.399700745940208E-4, 41.73958786101423
184830.0, -6.886389555030588E-4, 4.2107483875064133E-4, -8.447496220469475E-4, 40.89731310711761
