# System start time: 2018-01-12--15-25-20
# Scenario: follow_time-contrained-earth
timestamp, latitude, longitude, altitude, movement angle
184823.0, -1.0778250076580696E-4, 7.110170424411409E-4, -5.892375484108925E-4, 115.40044892926898
184824.0, -1.1360133431071859E-4, 7.231891954394376E-4, -5.949847400188446E-4, 115.40044892926254
184825.0, -1.1942016785563533E-4, 7.353613484377605E-4, -6.003798916935921E-4, 115.4004489292439
184826.0, -1.2523900140055616E-4, 7.475335014361082E-4, -6.05420209467411E-4, 115.40044892918509
184827.0, -1.3105783494548023E-4, 7.597056544344802E-4, -6.101094186306E-4, 115.40044892919309
184828.0, -1.368766684904066E-4, 7.718778074328748E-4, -6.144456565380096E-4, 115.40044892913484
184829.0, -1.426955020353344E-4, 7.840499604312911E-4, -6.184270605444908E-4, 115.400448929103
184830.0, -1.485143355802626E-4, 7.96222113429728E-4, -6.220545619726181E-4, 115.40044892909826
