# System start time: 2018-01-17--13-21-07 https://i.imgur.com/jiueEeG.png
# Scenario path: C:\MAK\vrforces4.5\userData\scenarios\it3903\makland.scnx
# Unit marking: F1-W1[c]
timestamp, distance to target
1.0, 4.9210125704690615
2.0, 6.362623051780619
3.0, 7.8592915742418406
4.0, 9.354431911819802
5.0, 10.850544208649055
6.0, 12.34726117781519
7.0, 13.844718795902255
8.0, 15.342278105513923
9.0, 16.84005129945961
10.0, 18.33796612687182
11.0, 19.836022671039377
12.0, 21.334160492162724
13.0, 22.832369186210936
14.0, 24.33062576168864
15.0, 25.828941631588762
16.0, 27.32728864351269
17.0, 28.825666803460766
18.0, 30.324064864659952
19.0, 31.822493344073624
20.0, 32.71581145189541
21.0, 33.873332922386425
22.0, 34.32260663806096
23.0, 35.67046560392812
24.0, 36.11856974489254
25.0, 37.31530199733675
26.0, 37.762190568992764
27.0, 38.95785198316333
28.0, 39.403787805803354
29.0, 40.599041154285125
30.0, 41.04563700180328
31.0, 42.24161801098581
32.0, 42.539287719282015
33.0, 43.88624221995689
34.0, 44.33379522298126
35.0, 45.15348678541227
36.0, 44.10476650640465
37.0, 43.80514856449941
38.0, 42.75647369831901
39.0, 42.60666769973748
40.0, 41.558034586730386
41.0, 41.258433449236776
42.0, 40.20985012085869
43.0, 39.9102641481412
44.0, 38.71194432415301
45.0, 38.56217454370087
46.0, 37.513714639637676
47.0, 37.21417907154949
48.0, 36.16580437367768
49.0, 36.01605535191735
50.0, 34.96767943909998
51.0, 34.6680957766484
52.0, 33.619555352775656
53.0, 33.31995671513138
54.0, 32.27162890723021
55.0, 31.972017576991902
56.0, 30.92300718865559
57.0, 30.62329098879487
58.0, 29.424722137792696
59.0, 29.274900334127963
60.0, 29.274900334127963
61.0, 29.274900334127963
62.0, 29.274900334127963
63.0, 29.274900334127963
64.0, 29.274900334127963
65.0, 29.274900334127963
66.0, 29.274900334127963
67.0, 29.274900334127963
68.0, 29.274900334127963
69.0, 29.274900334127963
70.0, 29.274900334127963
71.0, 29.274900334127963
72.0, 29.274900334127963
73.0, 29.274900334127963
74.0, 29.274900334127963
75.0, 29.274900334127963
76.0, 29.274900334127963
77.0, 29.274900334127963
78.0, 29.274900334127963
79.0, 29.274900334127963
80.0, 29.274900334127963
81.0, 30.49877017147508
82.0, 30.6987865916349
83.0, 31.671558109563968
84.0, 31.928594782095576
85.0, 33.11440203705655
86.0, 33.424234200879255
87.0, 34.50382374068191
88.0, 34.849343898910114
89.0, 36.10787985365354
90.0, 36.478133256943366
91.0, 37.75712221248239
92.0, 38.14564185259746
93.0, 39.439606920748616
94.0, 39.842503673548315
95.0, 40.99847789229295
96.0, 41.41853363849334
97.0, 42.73386759484881
98.0, 43.1720175912975
99.0, 44.495526830202024
100.0, 44.77844900573906
101.0, 45.9570455102588
102.0, 46.24684925577039
103.0, 47.43024062474578
104.0, 47.87425286722139
105.0, 49.20959609478068
106.0, 49.65852170060798
107.0, 50.99680750869327
108.0, 51.44959326034623
109.0, 52.642607059145995
110.0, 52.952520248362994
111.0, 54.295495302280905
112.0, 54.76178844217031
113.0, 55.960459231818085
114.0, 56.424879456877385
115.0, 57.771252843267085
116.0, 58.089186151541895
117.0, 59.436524058711775
118.0, 59.75735238633869
119.0, 60.958189554107584
120.0, 61.42878435202142
121.0, 62.777039443583895
122.0, 62.80299011535657
123.0, 62.65690453005984
124.0, 61.484913537925145
125.0, 61.19190202753298
126.0, 60.01868070104761
127.0, 59.8717752731045
128.0, 58.843245843163864
129.0, 58.54669524497716
130.0, 57.35048305417618
131.0, 56.751863523180944
132.0, 55.70290046557346
133.0, 55.55303244208676
134.0, 54.35420183674509
135.0, 54.05448674606371
136.0, 53.00551035749165
137.0, 52.85565117714064
138.0, 51.80667502222412
139.0, 51.50696083006071
140.0, 50.30813050998897
141.0, 50.00841527429321
142.0, 48.959439372132046
143.0, 48.659725129171285
144.0, 47.460894965169054
145.0, 47.16117975807972
146.0, 46.112204378293825
147.0, 45.962345035631444
148.0, 44.91336923097752
149.0, 44.76350990349455
150.0, 43.71453429049967
151.0, 43.414819888063924
152.0, 42.2159906491838
153.0, 41.91627537860984
154.0, 40.872725893584466
155.0, 40.57457025434364
156.0, 39.52559760977328
157.0, 39.37573622839907
158.0, 38.326762091418345
159.0, 38.176902658443574
160.0, 37.12792852713915
161.0, 36.82821428427082
162.0, 35.77924035909709
163.0, 35.47952620728811
164.0, 34.43055277656906
165.0, 34.2806933121992
166.0, 33.231719953855595
167.0, 33.081860499724144
168.0, 32.03288756948503
169.0, 31.73317355215944
170.0, 30.684199682869856
171.0, 30.38448643594782
172.0, 29.335514202058494
173.0, 29.035800271919264
174.0, 29.035800271919264
175.0, 29.035800271919264
176.0, 29.035800271919264
177.0, 29.035800271919264
178.0, 29.035800271919264
179.0, 29.035800271919264
180.0, 29.035800271919264
181.0, 29.035800271919264
182.0, 29.035800271919264
183.0, 29.035800271919264
184.0, 29.035800271919264
185.0, 29.035800271919264
186.0, 29.035800271919264
187.0, 29.035800271919264
188.0, 29.035800271919264
189.0, 29.035800271919264
190.0, 29.035800271919264
191.0, 29.035800271919264
192.0, 29.035800271919264
193.0, 29.26790894095505
194.0, 29.574368793596
195.0, 29.96389751470679
196.0, 30.430442960765593
197.0, 30.955781553425744
198.0, 30.33568945166025
199.0, 30.827058865095847
200.0, 30.342236573071077
201.0, 30.810318244026348
202.0, 30.45467491568726
203.0, 31.041932522384332
204.0, 30.978728284837388
205.0, 31.804606027521107
206.0, 31.659044023449365
207.0, 32.55397711190722
